as_of,product_line,county,policies_in_force,building_count,total_premium,total_exposure
2013-09-30,COASTALCR-M,Palm Beach,158,716,13254059.0,2127678537.0
2013-09-30,COASTALCR-M,Pasco,3,27,175133.0,16799100.0
2013-09-30,COASTALCR-M,Pinellas,34,90,818277.0,104368100.0
2013-09-30,COASTALCR-M,Santa Rosa,0,0,0.0,0.0
2013-09-30,COASTALCR-M,Sarasota,7,31,231768.0,24159600.0
2013-09-30,COASTALCR-M,St. Johns,1,1,10225.0,3441000.0
2013-09-30,COASTALCR-M,St. Lucie,14,49,1601826.0,298281495.0
2013-09-30,COASTALCR-M,Volusia,2,10,14370.0,2800300.0
2013-09-30,COASTALCR-M,Wakulla,0,0,0.0,0.0
2013-09-30,COASTALCR-M,Walton,1,3,32538.0,3995600.0
2013-09-30,COASTALCNR-W,Bay,241,546,876816.0,193981598.0
2013-09-30,COASTALCNR-W,Brevard,337,477,1009836.0,191361637.0
2013-09-30,COASTALCNR-W,Broward,4392,5600,16478383.0,2410717262.0
2013-09-30,COASTALCNR-W,Charlotte,19,35,101545.0,16925597.0
2013-09-30,COASTALCNR-W,Collier,318,460,1111996.0,196713672.0
2013-09-30,COASTALCNR-W,Dade,3710,4889,16858773.0,2289486722.0
2013-09-30,COASTALCNR-W,Duval,41,43,48701.0,15757894.0
2013-09-30,COASTALCNR-W,Escambia,961,1307,2419157.0,568195629.0
2013-09-30,COASTALCNR-W,Flagler,54,81,104238.0,24827741.0
2013-09-30,COASTALCNR-W,Franklin,46,59,117919.0,22004814.0
2013-09-30,COASTALCNR-W,Gulf,18,27,46909.0,8568641.0
2013-09-30,COASTALCNR-W,Hernando,11,13,27298.0,4924000.0
2013-09-30,COASTALCNR-W,Indian River,147,196,663938.0,86801502.0
2013-09-30,COASTALCNR-W,Lee,524,1109,2589972.0,443008644.0
2013-09-30,COASTALCNR-W,Levy,18,40,48816.0,9189108.0
2013-09-30,COASTALCNR-W,Manatee,125,240,546497.0,96958545.0
2013-09-30,COASTALCNR-W,Monroe,1394,2712,12916717.0,1220406758.0
2013-09-30,COASTALCNR-W,Nassau,4,4,38360.0,4165000.0
2013-09-30,COASTALCNR-W,Okaloosa,55,121,373177.0,57730213.0
2013-09-30,COASTALCNR-W,Palm Beach,4074,5207,15118652.0,2187330345.0
2013-09-30,COASTALCNR-W,Pasco,75,94,176024.0,40476288.0
2013-09-30,COASTALCNR-W,Pinellas,500,762,1775496.0,324910827.0
2013-09-30,COASTALCNR-W,Santa Rosa,110,162,261360.0,56113887.0
2013-09-30,COASTALCNR-W,Sarasota,1620,2303,4298021.0,973724190.0
2013-09-30,COASTALCNR-W,St Johns,34,68,100126.0,30895743.0
2013-09-30,COASTALCNR-W,St Lucie,28,69,124118.0,16139556.0
2013-09-30,COASTALCNR-W,Volusia,711,1006,1563230.0,435446498.0
2013-09-30,COASTALCNR-W,Wakulla,2,7,8791.0,1901956.0
2013-09-30,COASTALCNR-W,Walton,277,662,1061747.0,231330341.0
2013-09-30,COASTALCNR-M,Bay,10,13,81753.0,12295200.0
2013-09-30,COASTALCNR-M,Brevard,9,17,49794.0,9678600.0
2013-09-30,COASTALCNR-M,Broward,26,36,303220.0,53505900.0
2013-09-30,COASTALCNR-M,Charlotte,0,0,0.0,0.0
2013-09-30,COASTALCNR-M,Collier,1,2,11409.0,1507400.0
2013-09-30,COASTALCNR-M,Dade,41,47,517426.0,69651300.0
2013-09-30,COASTALCNR-M,Duval,0,0,0.0,0.0
2013-09-30,COASTALCNR-M,Escambia,32,43,132114.0,26175600.0
2013-09-30,COASTALCNR-M,Flagler,1,1,1266.0,350000.0
2013-09-30,COASTALCNR-M,Franklin,2,3,15154.0,2185200.0
2013-09-30,COASTALCNR-M,Gulf,0,0,0.0,0.0
2013-09-30,COASTALCNR-M,Hernando,0,0,0.0,0.0
2013-09-30,COASTALCNR-M,Indian River,1,1,49562.0,3000000.0
2013-09-30,COASTALCNR-M,Lee,3,17,100453.0,18229900.0
2013-09-30,COASTALCNR-M,Levy,0,0,0.0,0.0
2013-09-30,COASTALCNR-M,Manatee,8,11,35998.0,4037400.0
2013-09-30,COASTALCNR-M,Monroe,4,4,67161.0,6265000.0
2013-09-30,COASTALCNR-M,Nassau,1,1,2427.0,286500.0
2013-09-30,COASTALCNR-M,Okaloosa,0,0,0.0,0.0
2013-09-30,COASTALCNR-M,Palm Beach,45,62,454559.0,77015700.0
2013-09-30,COASTALCNR-M,Pasco,1,1,3842.0,1254800.0
2013-09-30,COASTALCNR-M,Pinellas,12,24,104941.0,25701200.0
2013-09-30,COASTALCNR-M,Santa Rosa,7,9,25524.0,6564500.0
2013-09-30,COASTALCNR-M,Sarasota,13,14,105976.0,23290300.0
2013-09-30,COASTALCNR-M,St. Johns,1,1,2019.0,80800.0
2013-09-30,COASTALCNR-M,St. Lucie,1,1,2276.0,400000.0
2013-09-30,COASTALCNR-M,Volusia,7,16,71259.0,15628100.0
2013-09-30,COASTALCNR-M,Wakulla,0,0,0.0,0.0
2013-09-30,COASTALCNR-M,Walton,9,11,67530.0,8245200.0
2013-09-30,CLACR-M,Alachua,13,54,105978.0,16979600.0
2013-09-30,CLACR-M,Baker,0,0,0.0,0.0
2013-09-30,CLACR-M,Bay,25,69,369516.0,48495388.0
2013-09-30,CLACR-M,Bradford,0,0,0.0,0.0
2013-09-30,CLACR-M,Brevard,186,759,3044248.0,512772303.0
2013-09-30,CLACR-M,Broward,976,5004,40489966.0,8533433394.0
2013-09-30,CLACR-M,Calhoun,0,0,0.0,0.0
2013-09-30,CLACR-M,Charlotte,58,324,1739681.0,296815509.0
2013-09-30,CLACR-M,Citrus,15,47,240830.0,24896350.0
2013-09-30,CLACR-M,Clay,1,2,10236.0,5506100.0
2013-09-30,CLACR-M,Collier,267,1666,6252250.0,1015053207.0
2013-09-30,CLACR-M,Columbia,0,0,0.0,0.0
2013-09-30,CLACR-M,Dade,1911,6508,42506781.0,7800889773.0
2013-09-30,CLACR-M,Desoto,0,0,0.0,0.0
2013-09-30,CLACR-M,Dixie,3,10,54581.0,9072600.0
2013-09-30,CLACR-M,Duval,15,66,225865.0,36502921.0
2013-09-30,CLACR-M,Escambia,22,147,473374.0,54378600.0
2013-09-30,CLACR-M,Flagler,0,0,0.0,0.0
2013-09-30,CLACR-M,Franklin,0,0,0.0,0.0
2013-09-30,CLACR-M,Gadsden,1,1,3660.0,573000.0
2013-09-30,CLACR-M,Gilchrist,0,0,0.0,0.0
2013-09-30,CLACR-M,Glades,0,0,0.0,0.0
2013-09-30,CLACR-M,Gulf,0,0,0.0,0.0
2013-09-30,CLACR-M,Hamilton,0,0,0.0,0.0
2013-09-30,CLACR-M,Hardee,0,0,0.0,0.0
2013-09-30,CLACR-M,Hendry,1,3,15749.0,2296500.0
2013-09-30,CLACR-M,Hernando,6,37,99688.0,13889000.0
2013-09-30,CLACR-M,Highlands,5,11,48323.0,9128600.0
2013-09-30,CLACR-M,Hillsborough,160,1164,4682928.0,773802629.0
2013-09-30,CLACR-M,Holmes,0,0,0.0,0.0
2013-09-30,CLACR-M,Indian River,47,358,1303798.0,247919932.0
2013-09-30,CLACR-M,Jackson,0,0,0.0,0.0
2013-09-30,CLACR-M,Jefferson,0,0,0.0,0.0
2013-09-30,CLACR-M,Lafayette,0,0,0.0,0.0
2013-09-30,CLACR-M,Lake,3,34,27997.0,12355400.0
2013-09-30,CLACR-M,Lee,333,1372,5906745.0,975654230.0
2013-09-30,CLACR-M,Leon,17,59,136581.0,32970900.0
2013-09-30,CLACR-M,Levy,0,0,0.0,0.0
2013-09-30,CLACR-M,Liberty,0,0,0.0,0.0
2013-09-30,CLACR-M,Madison,0,0,0.0,0.0
2013-09-30,CLACR-M,Manatee,134,912,4241120.0,658487399.0
2013-09-30,CLACR-M,Marion,9,27,69945.0,15258100.0
2013-09-30,CLACR-M,Martin,158,1320,7253750.0,1127072044.0
2013-09-30,CLACR-M,Monroe,0,0,0.0,0.0
2013-09-30,CLACR-M,Nassau,4,14,36509.0,5460300.0
2013-09-30,CLACR-M,Okaloosa,73,289,1416514.0,209581507.0
2013-09-30,CLACR-M,Okeechobee,1,21,35911.0,6405300.0
2013-09-30,CLACR-M,Orange,37,376,1231067.0,244960334.0
2013-09-30,CLACR-M,Osceola,3,23,53653.0,26946900.0
2013-09-30,CLACR-M,Palm Beach,641,9447,35479088.0,6801701021.0
2013-09-30,CLACR-M,Pasco,38,562,1253710.0,175548200.0
2013-09-30,CLACR-M,Pinellas,799,3438,24704095.0,5159039253.0
2013-09-30,CLACR-M,Polk,18,77,157327.0,39099000.0
2013-09-30,CLACR-M,Putnam,0,0,0.0,0.0
2013-09-30,CLACR-M,Santa Rosa,12,52,176794.0,21858200.0
2013-09-30,CLACR-M,Sarasota,83,1108,3483450.0,494343944.0
2013-09-30,CLACR-M,Seminole,10,121,362258.0,62911200.0
2013-09-30,CLACR-M,St. Johns,9,15,29431.0,2845700.0
2013-09-30,CLACR-M,St. Lucie,38,281,1221541.0,328441011.0
2013-09-30,CLACR-M,Sumter,0,0,0.0,0.0
2013-09-30,CLACR-M,Suwannee,0,0,0.0,0.0
2013-09-30,CLACR-M,Taylor,1,2,3070.0,574527.0
2013-09-30,CLACR-M,Union,0,0,0.0,0.0
2013-09-30,CLACR-M,Volusia,32,116,459943.0,53151437.0
2013-09-30,CLACR-M,Wakulla,0,0,0.0,0.0
2013-09-30,CLACR-M,Walton,1,1,233.0,85100.0
2013-09-30,CLACR-M,Washington,0,0,0.0,0.0
2013-09-30,CLACNR-M,Alachua,0,0,0.0,0.0
2013-09-30,CLACNR-M,Baker,1,1,965.0,281200.0
2013-09-30,CLACNR-M,Bay,61,96,330382.0,64491700.0
2013-09-30,CLACNR-M,Bradford,0,0,0.0,0.0
2013-09-30,CLACNR-M,Brevard,193,267,919674.0,165556400.0
2013-09-30,CLACNR-M,Broward,100,150,985616.0,168030249.0
2013-09-30,CLACNR-M,Calhoun,0,0,0.0,0.0
2013-09-30,CLACNR-M,Charlotte,17,31,91907.0,17855100.0
2013-09-30,CLACNR-M,Citrus,3,4,3474.0,1335800.0
2013-09-30,CLACNR-M,Clay,1,3,2821.0,725900.0
2013-09-30,CLACNR-M,Collier,44,77,462547.0,76961300.0
2013-09-30,CLACNR-M,Columbia,0,0,0.0,0.0
2013-09-30,CLACNR-M,Dade,209,276,1774865.0,323476484.0
2013-09-30,CLACNR-M,Desoto,0,0,0.0,0.0
2013-09-30,CLACNR-M,Dixie,0,0,0.0,0.0
2013-09-30,CLACNR-M,Duval,5,5,12770.0,1781200.0
2013-09-30,CLACNR-M,Escambia,93,157,570634.0,117737200.0
2013-09-30,CLACNR-M,Flagler,1,10,10755.0,4342100.0
2013-09-30,CLACNR-M,Franklin,4,4,8842.0,1195000.0
2013-09-30,CLACNR-M,Gadsden,0,0,0.0,0.0
2013-09-30,CLACNR-M,Gilchrist,0,0,0.0,0.0
2013-09-30,CLACNR-M,Glades,1,1,3922.0,479000.0
2013-09-30,CLACNR-M,Gulf,0,0,0.0,0.0
2013-09-30,CLACNR-M,Hamilton,0,0,0.0,0.0
2013-09-30,CLACNR-M,Hardee,0,0,0.0,0.0
2013-09-30,CLACNR-M,Hendry,0,0,0.0,0.0
2013-09-30,CLACNR-M,Hernando,4,7,10675.0,6645100.0
2013-09-30,CLACNR-M,Highlands,0,0,0.0,0.0
2013-09-30,CLACNR-M,Hillsborough,61,82,331165.0,69228411.0
2013-09-30,CLACNR-M,Holmes,2,2,15632.0,2342700.0
2013-09-30,CLACNR-M,Indian River,15,16,69214.0,9623300.0
2013-09-30,CLACNR-M,Jackson,0,1,0.0,20000.0
2013-09-30,CLACNR-M,Jefferson,0,0,0.0,0.0
2013-09-30,CLACNR-M,Lafayette,0,0,0.0,0.0
2013-09-30,CLACNR-M,Lake,0,0,0.0,0.0
2013-09-30,CLACNR-M,Lee,30,69,228947.0,49319600.0
2013-09-30,CLACNR-M,Leon,0,1,0.0,20000.0
2013-09-30,CLACNR-M,Levy,1,2,3655.0,362000.0
2013-09-30,CLACNR-M,Liberty,0,0,0.0,0.0
2013-09-30,CLACNR-M,Madison,0,0,0.0,0.0
2013-09-30,CLACNR-M,Manatee,47,71,245912.0,43280600.0
2013-09-30,CLACNR-M,Marion,1,1,2778.0,556000.0
2013-09-30,CLACNR-M,Martin,32,49,196258.0,22365200.0
2013-09-30,CLACNR-M,Monroe,0,0,0.0,0.0
2013-09-30,CLACNR-M,Nassau,4,5,15674.0,1858800.0
2013-09-30,CLACNR-M,Okaloosa,109,181,583234.0,105346000.0
2013-09-30,CLACNR-M,Okeechobee,0,0,0.0,0.0
2013-09-30,CLACNR-M,Orange,4,7,10821.0,3275554.0
2013-09-30,CLACNR-M,Osceola,1,5,10510.0,8837900.0
2013-09-30,CLACNR-M,Palm Beach,73,107,712719.0,100662500.0
2013-09-30,CLACNR-M,Pasco,34,44,148963.0,22763700.0
2013-09-30,CLACNR-M,Pinellas,272,352,1090855.0,254352500.0
2013-09-30,CLACNR-M,Polk,4,12,20670.0,5451300.0
2013-09-30,CLACNR-M,Putnam,0,0,0.0,0.0
2013-09-30,CLACNR-M,Santa Rosa,67,90,260912.0,49792600.0
2013-09-30,CLACNR-M,Sarasota,20,33,114243.0,25364600.0
2013-09-30,CLACNR-M,Seminole,1,2,5502.0,3160200.0
2013-09-30,CLACNR-M,St. Johns,3,4,14214.0,2322400.0
2013-09-30,CLACNR-M,St. Lucie,13,17,53896.0,11214700.0
2013-09-30,CLACNR-M,Sumter,1,1,904.0,178200.0
2013-09-30,CLACNR-M,Suwannee,0,0,0.0,0.0
2013-09-30,CLACNR-M,Taylor,0,0,0.0,0.0
2013-09-30,CLACNR-M,Union,0,0,0.0,0.0
2013-09-30,CLACNR-M,Volusia,22,25,60647.0,11194300.0
2013-09-30,CLACNR-M,Wakulla,0,0,0.0,0.0
2013-09-30,CLACNR-M,Walton,6,6,22079.0,2494000.0
2013-09-30,CLACNR-M,Washington,1,1,3529.0,356200.0
2013-10-31,PLAPR-M,Alachua,2178,2178,1577621.0,295990004.0
2013-10-31,PLAPR-M,Baker,328,328,215722.0,29361348.0
2013-10-31,PLAPR-M,Bay,4220,4220,4792780.0,511505663.0
2013-10-31,PLAPR-M,Bradford,271,271,174264.0,22745766.0
2013-10-31,PLAPR-M,Brevard,20551,20551,31549070.0,3461248504.0
2013-10-31,PLAPR-M,Broward,104379,104379,201690315.0,21188519703.0
2013-10-31,PLAPR-M,Calhoun,147,147,93171.0,12976537.0
2013-10-31,PLAPR-M,Charlotte,11332,11332,15415823.0,1997862459.0
2013-10-31,PLAPR-M,Citrus,4198,4198,3655721.0,433357899.0
2013-10-31,PLAPR-M,Clay,1441,1441,1027795.0,165953702.0
2013-10-31,PLAPR-M,Collier,9946,9946,15704855.0,1629370974.0
2013-10-31,PLAPR-M,Columbia,669,669,415022.0,55344082.0
2013-10-31,PLAPR-M,Miami-Dade,153541,153541,413379677.0,35308574949.0
2013-10-31,PLAPR-M,Desoto,523,523,529192.0,48957881.0
2013-10-31,PLAPR-M,Dixie,551,551,452717.0,40295365.0
2013-10-31,PLAPR-M,Duval,5578,5578,5098269.0,890775792.0
2013-10-31,PLAPR-M,Escambia,3538,3538,4199161.0,492298286.0
2013-10-31,PLAPR-M,Flagler,514,514,497217.0,69921500.0
2013-10-31,PLAPR-M,Franklin,294,294,387424.0,38004104.0
2013-10-31,PLAPR-M,Gadsden,544,544,370413.0,54443165.0
2013-10-31,PLAPR-M,Gilchrist,526,526,275499.0,35520675.0
2013-10-31,PLAPR-M,Glades,266,266,298335.0,23296415.0
2013-10-31,PLAPR-M,Gulf,296,296,304127.0,29119019.0
2013-10-31,PLAPR-M,Hamilton,101,101,57958.0,6794805.0
2013-10-31,PLAPR-M,Hardee,212,212,192420.0,20813026.0
2013-10-31,PLAPR-M,Hendry,682,682,822031.0,63873172.0
2013-10-31,PLAPR-M,Hernando,30818,30818,38118256.0,7701246164.0
2013-10-31,PLAPR-M,Highlands,1231,1231,1093236.0,101459497.0
2013-10-31,PLAPR-M,Hillsborough,68104,68104,101607246.0,15453917163.0
2013-10-31,PLAPR-M,Holmes,228,228,181651.0,27429429.0
2013-10-31,PLAPR-M,Indian River,3828,3828,5193843.0,539095636.0
2013-10-31,PLAPR-M,Jackson,558,558,395091.0,57893914.0
2013-10-31,PLAPR-M,Jefferson,187,187,146720.0,18957126.0
2013-10-31,PLAPR-M,Lafayette,116,116,90122.0,11051360.0
2013-10-31,PLAPR-M,Lake,4250,4250,3143146.0,367903121.0
2013-10-31,PLAPR-M,Lee,25478,25478,30617170.0,3691258807.0
2013-10-31,PLAPR-M,Leon,1731,1731,1262440.0,226149706.0
2013-10-31,PLAPR-M,Levy,1259,1259,1011121.0,99200781.0
2013-10-31,PLAPR-M,Liberty,99,99,49750.0,6640015.0
2013-10-31,PLAPR-M,Madison,183,183,131508.0,18171272.0
2013-10-31,PLAPR-M,Manatee,18356,18356,23540434.0,2930500420.0
2013-10-31,PLAPR-M,Marion,4294,4294,3542845.0,449974213.0
2013-10-31,PLAPR-M,Martin,6329,6329,11247516.0,1030441531.0
2013-10-31,PLAPR-M,Monroe,640,640,449665.0,72317502.0
2013-10-31,PLAPR-M,Nassau,1252,1252,1121099.0,158036380.0
2013-10-31,PLAPR-M,Okaloosa,3536,3536,5787082.0,640898097.0
2013-10-31,PLAPR-M,Okeechobee,781,781,862187.0,58327657.0
2013-10-31,PLAPR-M,Orange,6737,6737,6039258.0,984395713.0
2013-10-31,PLAPR-M,Osceola,2330,2330,2052500.0,317847050.0
2013-10-31,PLAPR-M,Palm Beach,62614,62614,105500044.0,12853330922.0
2013-10-31,PLAPR-M,Pasco,48163,48163,59984542.0,10052817928.0
2013-10-31,PLAPR-M,Pinellas,125890,125890,187940081.0,26474784265.0
2013-10-31,PLAPR-M,Polk,7864,7864,7053909.0,833226203.0
2013-10-31,PLAPR-M,Putnam,1509,1509,952129.0,94758910.0
2013-10-31,PLAPR-M,Santa Rosa,3260,3260,4731578.0,527240141.0
2013-10-31,PLAPR-M,Sarasota,14908,14908,17539498.0,2416935526.0
2013-10-31,PLAPR-M,Seminole,2187,2187,2067534.0,324016868.0
2013-10-31,PLAPR-M,Saint Johns,2585,2585,2839285.0,435924771.0
2013-10-31,PLAPR-M,Saint Lucie,9171,9171,12803964.0,1265339575.0
2013-10-31,PLAPR-M,Sumter,913,913,699195.0,96575902.0
2013-10-31,PLAPR-M,Suwannee,538,538,305762.0,36630777.0
2013-10-31,PLAPR-M,Taylor,555,555,579144.0,55376477.0
2013-10-31,PLAPR-M,Union,106,106,66071.0,8367035.0
2013-10-31,PLAPR-M,Volusia,7469,7469,7846441.0,1089172664.0
2013-10-31,PLAPR-M,Wakulla,573,573,465836.0,42894124.0
2013-10-31,PLAPR-M,Walton,935,935,862844.0,104015884.0
2013-10-31,PLAPR-M,Washington,248,248,157213.0,19051864.0
2013-10-31,COASTALPR-W (ePAS),Bay,4531,4531,4323945.0,809249983.0
2013-10-31,COASTALPR-W (ePAS),Brevard,1925,1925,2829239.0,536655134.0
2013-10-31,COASTALPR-W (ePAS),Broward,31831,31831,68965524.0,10024276649.0
2013-10-31,COASTALPR-W (ePAS),Charlotte,1073,1073,1982449.0,435762391.0
2013-10-31,COASTALPR-W (ePAS),Collier,8163,8163,16156366.0,3181133175.0
2013-10-31,COASTALPR-W (ePAS),Miami-Dade,35383,35383,99830434.0,13834096883.0
2013-10-31,COASTALPR-W (ePAS),Duval,1203,1203,953013.0,446328531.0
2013-10-31,COASTALPR-W (ePAS),Escambia,7447,7447,9730739.0,2285702112.0
2013-10-31,COASTALPR-W (ePAS),Flagler,1560,1560,1098800.0,475900956.0
2013-10-31,COASTALPR-W (ePAS),Franklin,1490,1490,3400846.0,622127218.0
2013-10-31,COASTALPR-W (ePAS),Gulf,917,917,1562799.0,288790389.0
2013-10-31,COASTALPR-W (ePAS),Hernando,157,157,166970.0,45021716.0
2013-10-31,COASTALPR-W (ePAS),Indian River,1535,1535,4361002.0,739926992.0
2013-10-31,COASTALPR-W (ePAS),Lee,11629,11629,21640062.0,4565262452.0
2013-10-31,COASTALPR-W (ePAS),Levy,379,379,284814.0,96441082.0
2013-10-31,COASTALPR-W (ePAS),Manatee,1741,1741,2902314.0,564188177.0
2013-10-31,COASTALPR-W (ePAS),Monroe,20429,20429,56257611.0,7507252141.0
2013-10-31,COASTALPR-W (ePAS),Nassau,597,597,471101.0,218392815.0
2013-10-31,COASTALPR-W (ePAS),Okaloosa,2411,2411,2595577.0,464005563.0
2013-10-31,COASTALPR-W (ePAS),Palm Beach,29186,29186,67195698.0,9994326505.0
2013-10-31,COASTALPR-W (ePAS),Pasco,1285,1285,1394752.0,267563870.0
2013-10-31,COASTALPR-W (ePAS),Pinellas,7718,7718,11729287.0,2685842807.0
2013-10-31,COASTALPR-W (ePAS),Santa Rosa,1582,1582,2454063.0,579285088.0
2013-10-31,COASTALPR-W (ePAS),Sarasota,26767,26767,29682618.0,8464719897.0
2013-10-31,COASTALPR-W (ePAS),Saint Johns,1231,1231,940119.0,435265704.0
2013-10-31,COASTALPR-W (ePAS),Saint Lucie,754,754,883354.0,112651578.0
2013-10-31,COASTALPR-W (ePAS),Volusia,9976,9976,8079356.0,2563885044.0
2013-10-31,COASTALPR-W (ePAS),Wakulla,328,328,308514.0,95030230.0
2013-10-31,COASTALPR-W (ePAS),Walton,6238,6238,9900837.0,2099444054.0
2013-10-31,COASTALPR-M,Bay,2344,2344,3106458.0,290028521.0
2013-10-31,COASTALPR-M,Brevard,1827,1827,2989447.0,280413764.0
2013-10-31,COASTALPR-M,Broward,34796,34796,74818106.0,6138051991.0
2013-10-31,COASTALPR-M,Charlotte,390,390,819784.0,78040938.0
2013-10-31,COASTALPR-M,Collier,2405,2405,4894242.0,494921882.0
2013-10-31,COASTALPR-M,Miami-Dade,45136,45136,123020371.0,9827717853.0
2013-10-31,COASTALPR-M,Duval,285,285,416943.0,69885502.0
2013-10-31,COASTALPR-M,Escambia,2753,2753,5163605.0,578798755.0
2013-10-31,COASTALPR-M,Flagler,298,298,433984.0,57994477.0
2013-10-31,COASTALPR-M,Franklin,249,249,649169.0,55601540.0
2013-10-31,COASTALPR-M,Gulf,225,225,497331.0,43802524.0
2013-10-31,COASTALPR-M,Hernando,1228,1228,1854424.0,347390280.0
2013-10-31,COASTALPR-M,Indian River,626,626,1486316.0,153315119.0
2013-10-31,COASTALPR-M,Lee,4715,4715,8531299.0,839419456.0
2013-10-31,COASTALPR-M,Levy,69,69,110158.0,12052965.0
2013-10-31,COASTALPR-M,Manatee,1194,1194,2755316.0,266306672.0
2013-10-31,COASTALPR-M,Monroe,1722,1722,5383805.0,432388498.0
2013-10-31,COASTALPR-M,Nassau,114,114,174814.0,23762868.0
2013-10-31,COASTALPR-M,Okaloosa,654,654,1100433.0,106806977.0
2013-10-31,COASTALPR-M,Palm Beach,27363,27363,57681237.0,5205330380.0
2013-10-31,COASTALPR-M,Pasco,9659,9659,15766510.0,2147521100.0
2013-10-31,COASTALPR-M,Pinellas,7354,7354,14299845.0,1503333104.0
2013-10-31,COASTALPR-M,Santa Rosa,552,552,1286276.0,140751134.0
2013-10-31,COASTALPR-M,Sarasota,11414,11414,18305438.0,2134665516.0
2013-10-31,COASTALPR-M,Saint Johns,365,365,561370.0,80547503.0
2013-10-31,COASTALPR-M,Saint Lucie,1063,1063,1507054.0,98010623.0
2013-10-31,COASTALPR-M,Volusia,5301,5301,6143809.0,797196973.0
2013-10-31,COASTALPR-M,Wakulla,73,73,119656.0,12126760.0
2013-10-31,COASTALPR-M,Walton,2070,2070,4219530.0,480591349.0
2013-10-31,COASTALCR-W,Bay,100,277,1251592.0,323857518.0
2013-10-31,COASTALCR-W,Brevard,274,610,3521688.0,1287132013.0
2013-10-31,COASTALCR-W,Broward,2675,5515,31607724.0,5983722944.0
2013-10-31,COASTALCR-W,Charlotte,42,224,1201019.0,219614716.0
2013-10-31,COASTALCR-W,Collier,289,945,11177996.0,2839381108.0
2013-10-31,COASTALCR-W,Dade,2403,4696,61447523.0,10577342501.0
2013-10-31,COASTALCR-W,Duval,33,45,206714.0,65856666.0
2013-10-31,COASTALCR-W,Escambia,58,192,1267679.0,346838531.0
2013-10-31,COASTALCR-W,Flagler,10,13,72839.0,12362777.0
2013-10-31,COASTALCR-W,Franklin,4,11,31354.0,7925000.0
2013-10-31,COASTALCR-W,Gulf,11,13,57110.0,6858751.0
2013-10-31,COASTALCR-W,Hernando,0,0,0.0,0.0
2013-10-31,COASTALCR-W,Indian River,145,712,3057344.0,810835674.0
2013-10-31,COASTALCR-W,Lee,268,985,5828467.0,2110169870.0
2013-10-31,COASTALCR-W,Levy,3,3,19581.0,3600000.0
2013-10-31,COASTALCR-W,Manatee,136,631,3492622.0,621911529.0
2013-10-31,COASTALCR-W,Monroe,335,1050,10177597.0,1410364045.0
2013-10-31,COASTALCR-W,Nassau,28,65,334167.0,169379787.0
2013-10-31,COASTALCR-W,Okaloosa,59,133,888145.0,306651744.0
2013-10-31,COASTALCR-W,Palm Beach,1503,6610,35851460.0,7788774465.0
2013-10-31,COASTALCR-W,Pasco,15,91,283509.0,108485304.0
2013-10-31,COASTALCR-W,Pinellas,547,1049,10191201.0,2543586769.0
2013-10-31,COASTALCR-W,Santa Rosa,18,81,434554.0,87205081.0
2013-10-31,COASTALCR-W,Sarasota,551,4437,15155335.0,4357866438.0
2013-10-31,COASTALCR-W,St Johns,31,90,345413.0,171237489.0
2013-10-31,COASTALCR-W,St Lucie,58,276,1739308.0,434553600.0
2013-10-31,COASTALCR-W,Volusia,262,648,3432387.0,1284888085.0
2013-10-31,COASTALCR-W,Wakulla,3,3,23896.0,2543000.0
2013-10-31,COASTALCR-W,Walton,136,506,1950688.0,460991818.0
2013-10-31,COASTALCR-M,Bay,1,2,4066.0,454800.0
2013-10-31,COASTALCR-M,Brevard,8,73,186695.0,26219200.0
2013-10-31,COASTALCR-M,Broward,256,513,28501313.0,4259243783.0
2013-10-31,COASTALCR-M,Charlotte,2,17,64370.0,27403800.0
2013-10-31,COASTALCR-M,Collier,7,18,70777.0,9433600.0
2013-10-31,COASTALCR-M,Dade,353,692,37840003.0,5741873356.0
2013-10-31,COASTALCR-M,Duval,1,1,8235.0,774200.0
2013-10-31,COASTALCR-M,Escambia,11,51,229512.0,29464200.0
2013-10-31,COASTALCR-M,Flagler,0,0,0.0,0.0
2013-10-31,COASTALCR-M,Franklin,0,0,0.0,0.0
2013-10-31,COASTALCR-M,Gulf,0,0,0.0,0.0
2013-10-31,COASTALCR-M,Hernando,0,0,0.0,0.0
2013-10-31,COASTALCR-M,Indian River,8,11,263957.0,56018800.0
2013-10-31,COASTALCR-M,Lee,6,25,259096.0,35707500.0
2013-10-31,COASTALCR-M,Levy,1,1,10394.0,1046500.0
2013-10-31,COASTALCR-M,Manatee,2,2,17045.0,5814200.0
2013-10-31,COASTALCR-M,Monroe,15,146,1289344.0,120445000.0
2013-10-31,COASTALCR-M,Nassau,0,0,0.0,0.0
2013-10-31,COASTALCR-M,Okaloosa,0,0,0.0,0.0
2013-10-31,COASTALCR-M,Palm Beach,159,717,12947308.0,2069162637.0
2013-10-31,COASTALCR-M,Pasco,3,27,175133.0,16799100.0
2013-10-31,COASTALCR-M,Pinellas,34,90,817695.0,104387600.0
2013-10-31,COASTALCR-M,Santa Rosa,0,0,0.0,0.0
2013-10-31,COASTALCR-M,Sarasota,7,31,231768.0,24159600.0
2013-10-31,COASTALCR-M,St. Johns,1,1,10225.0,3441000.0
2013-10-31,COASTALCR-M,St. Lucie,14,49,1601826.0,298281495.0
2013-10-31,COASTALCR-M,Volusia,2,10,14370.0,2800300.0
